pck_size,Ether_type,LLC_dsap,LLC_ssap,LLC_ctrl,EAPOL_version,EAPOL_type,EAPOL_len,IP_version,IP_ihl,IP_tos,IP_len,IP_flags,IP_Z,IP_MF,IP_id,IP_chksum,IP_DF,IP_frag,IP_ttl,IP_proto,IP_options,IP_add_count,ICMP_type,ICMP_code,ICMP_chksum,ICMP_id,ICMP_seq,ICMP_ts_ori,ICMP_ts_rx,ICMP_ts_tx,ICMP_ptr,ICMP_reserved,ICMP_length,ICMP_nexthopmtu,ICMP_unused,TCP_seq,TCP_ack,TCP_dataofs,TCP_reserved,TCP_flags,TCP_FIN,TCP_SYN,TCP_RST,TCP_PSH,TCP_ACK,TCP_URG,TCP_ECE,TCP_CWR,TCP_window,TCP_chksum,TCP_urgptr,TCP_options,UDP_len,UDP_chksum,DHCP_options,BOOTP_op,BOOTP_htype,BOOTP_hlen,BOOTP_hops,BOOTP_xid,BOOTP_secs,BOOTP_flags,BOOTP_sname,BOOTP_file,BOOTP_options,DNS_length,DNS_id,DNS_qr,DNS_opcode,DNS_aa,DNS_tc,DNS_rd,DNS_ra,DNS_z,DNS_ad,DNS_cd,DNS_rcode,DNS_qdcount,DNS_ancount,DNS_nscount,DNS_arcount,sport_class,dport_class,sport23,dport23,sport_bare,dport_bare,TCP_sport,TCP_dport,UDP_sport,UDP_dport,payload_bytes,entropy,Protocol,Label
69,2048,0,0,0,0,0,0,4,5,0,69,3,0,0,24535,45732,1,0,64,6,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,3412226782,4116435890,8,0,5,0,0,0,1,1,0,0,0,3754,18910,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,80,3,80,52216,80,52216,0,0,17,3.616874605956223,16,0
40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,61880,32067,1,0,64,6,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,2881851722,3931725508,5,0,4,0,0,0,0,1,0,0,0,5680,37129,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,2,443,46301,443,46301,443,0,0,0,0.0,8,0
60,2048,0,0,0,0,0,0,4,5,0,60,3,0,0,4338,11721,1,0,64,6,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,4166075006,0,10,0,2,0,1,0,0,0,0,0,0,5840,1840,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,2,80,41048,80,41048,80,0,0,0,0.0,9,0
40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,42474,39197,1,0,64,6,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,495687888,2798669345,5,0,4,0,0,0,0,1,0,0,0,17256,10146,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,2,80,40292,80,40292,80,0,0,6,-0.0,7,0
72,2048,0,0,0,0,0,0,4,5,0,72,3,0,0,26857,43359,1,0,64,17,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,52,11705,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,13,2,3,53,58021,53,0,0,58021,53,44,3.8393358796567454,4,0
60,2048,0,0,0,0,0,0,4,5,0,60,3,0,0,57928,44884,1,0,63,6,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,1280469419,0,10,0,2,0,1,0,0,0,0,0,0,14600,30913,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,38057,5228,38057,5228,0,0,0,0.0,4,0
1420,2048,0,0,0,0,0,0,4,5,0,1420,3,0,0,5802,38898,1,0,64,6,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,2816629465,637483156,8,0,4,0,0,0,0,1,0,0,0,8392,49625,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,4015,8443,4015,8443,0,0,1368,7.553407787550989,10,0
222,2048,0,0,0,0,0,0,4,5,0,222,2,0,0,92,35758,0,0,255,17,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,202,30268,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,3,80,49159,80,0,0,49159,80,194,6.704168318935481,4,0
40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,61402,22172,1,0,64,6,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,162250275,4058801071,5,0,4,0,0,0,0,1,0,0,0,8440,56519,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,2,80,40960,80,40960,80,0,0,0,0.0,4,0
378,2048,0,0,0,0,0,0,4,5,0,378,3,0,0,0,28952,1,0,4,17,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,358,54704,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,3,2,56836,1900,0,0,56836,1900,350,5.525772312399178,4,0
55,2048,0,0,0,0,0,0,4,5,0,55,3,0,0,0,25640,1,0,64,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35,35620,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,2,69,3072,69,0,0,3072,69,27,3.778423503030126,4,0
142,2048,0,0,0,0,0,0,4,5,0,142,3,0,0,0,34217,1,0,255,17,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,122,7049,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4,0,0,9,9,2,2,5353,5353,0,0,5353,5353,114,4.316277268642102,4,0
60,2048,0,0,0,0,0,0,4,5,0,60,3,0,0,31244,5501,1,0,64,6,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,224698778,0,10,0,2,0,1,0,0,0,0,0,0,5840,30518,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,2,80,33767,80,33767,80,0,0,0,0.0,9,0
52,2048,0,0,0,0,0,0,4,5,0,52,3,0,0,24820,45464,1,0,64,6,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,959366204,1061347812,8,0,4,0,0,0,0,1,0,0,0,3754,2205,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,80,2,80,35365,80,35365,0,0,0,0.0,4,0
40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,0,44447,1,0,64,6,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,3660034712,0,5,0,8,0,0,1,0,0,0,0,0,0,49802,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,3,443,53673,443,53673,443,0,0,0,0.0,4,0
48,2048,0,0,0,0,0,0,4,6,192,48,3,0,0,0,61328,1,0,1,2,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,24,2.625814583693912,4,0
627,2048,0,0,0,0,0,0,4,5,0,627,3,0,0,0,55193,1,0,255,17,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,607,22279,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,12,0,9,9,2,2,5353,5353,0,0,5353,5353,599,5.262938438463513,4,0
238,2048,0,0,0,0,0,0,4,5,0,238,2,0,0,70,35764,0,0,255,17,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,218,2483,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,3,80,49158,80,0,0,49158,80,210,6.781138360449243,4,0
52,2048,0,0,0,0,0,0,4,5,0,52,3,0,0,8125,2130,1,0,64,6,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,2879801076,3923046514,8,0,4,0,0,0,0,1,0,0,0,4288,33648,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,4931,8443,4931,8443,0,0,0,0.0,4,0
441,2048,0,0,0,0,0,0,4,5,0,441,3,0,0,0,28724,1,0,4,17,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,421,53691,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,2,2,3074,1900,0,0,3074,1900,413,5.499476670742994,4,0
52,2048,0,0,0,0,0,0,4,5,0,52,3,0,0,30867,39417,1,0,64,6,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,3446020643,703263836,8,0,4,0,0,0,0,1,0,0,0,3754,11651,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,80,2,80,33451,80,33451,0,0,0,0.0,4,0
69,2048,0,0,0,0,0,0,4,5,0,69,3,0,0,640,4092,1,0,64,6,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,1140517138,3848519669,8,0,5,0,0,0,1,1,0,0,0,3754,30521,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,80,2,80,46606,80,46606,0,0,17,3.616874605956223,4,0
64,2048,0,0,0,0,0,0,4,5,0,64,3,0,0,24104,46186,1,0,64,17,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,44,34570,0,0,0,0,0,0,0,1,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0,1,0,0,0,12,2,2,53,39985,53,0,0,39985,53,36,3.474937501201925,10,0
189,2048,0,0,0,0,0,0,4,5,0,189,3,0,0,42065,24964,1,0,64,6,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1443228317,1735657451,8,0,5,0,0,0,1,1,0,0,0,2920,52615,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,2,80,38255,80,38255,80,0,0,137,5.474362535433401,4,0
293,2048,0,0,0,0,0,0,4,5,0,293,3,0,0,0,34231,1,0,255,17,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,273,63644,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,8,0,0,9,9,2,2,5353,5353,0,0,5353,5353,265,4.258556192817094,4,0
69,2048,0,0,0,0,0,0,4,5,0,69,3,0,0,30217,40050,1,0,64,6,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,3482643256,1891897965,8,0,5,0,0,0,1,1,0,0,0,3754,53539,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,80,2,80,45455,80,45455,0,0,17,3.616874605956223,4,0
64,2048,0,0,0,0,0,0,4,5,0,64,3,0,0,40695,29595,1,0,64,17,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,44,22226,0,0,0,0,0,0,0,1,0,0,0,0,36,0,0,0,0,1,0,0,0,0,0,1,0,0,0,13,2,3,53,52304,53,0,0,52304,53,36,3.474937501201925,4,0
52,2048,0,0,0,0,0,0,4,5,0,52,3,0,0,65259,30179,1,0,64,6,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1324029532,95582313,8,0,4,0,0,0,0,1,0,0,0,3456,12738,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,3,80,59421,80,59421,80,0,0,0,0.0,18,0
839,2048,0,0,0,0,0,0,4,5,0,839,3,0,0,42713,40087,1,0,64,6,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,4071098077,1691925668,8,0,5,0,0,0,1,1,0,0,0,3650,11144,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,3,80,55691,80,55691,80,0,0,787,4.765533023749539,4,0
52,2048,0,0,0,0,0,0,4,5,0,52,3,0,0,34058,36226,1,0,64,6,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,1983550030,1685945726,8,0,4,0,0,0,0,1,0,0,0,3754,55124,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,80,3,80,53490,80,53490,0,0,0,0.0,4,0
60,2048,0,0,0,0,0,0,4,5,0,60,3,0,0,53699,15030,1,0,63,6,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,3707953751,0,10,0,2,0,1,0,0,0,0,0,0,65535,27772,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,2,443,46731,443,46731,443,0,0,0,0.0,4,0
0,34525,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,4,0
1500,2048,0,0,0,0,0,0,4,5,0,1500,3,0,0,21973,46834,1,0,64,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,795128143,2933602236,8,0,4,0,0,0,0,1,0,0,0,3587,20375,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,80,2,80,48857,80,48857,0,0,1448,5.315899431866407,4,0
399,2048,0,0,0,0,0,0,4,5,0,399,3,0,0,0,34099,1,0,255,17,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,379,29856,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6,0,0,9,9,2,2,5353,5353,0,0,5353,5353,371,5.609836571744246,14,0
165,2048,0,0,0,0,0,0,4,5,0,165,3,0,0,0,29983,1,0,1,17,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,145,42882,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,2,2,47574,1900,0,0,47574,1900,137,5.260068765825436,7,0
83,2048,0,0,0,0,0,0,4,5,0,83,3,0,0,0,34380,1,0,255,17,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,63,62127,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,9,2,2,5353,5353,0,0,5353,5353,55,4.398489596961569,4,0
359,2048,0,0,0,0,0,0,4,5,0,359,3,0,0,0,34137,1,0,255,17,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,339,34356,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,9,9,2,2,5353,5353,0,0,5353,5353,331,5.449919165586552,4,0
1420,2048,0,0,0,0,0,0,4,5,0,1420,3,0,0,40334,63063,1,0,64,6,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1948818835,820914064,5,0,4,0,0,0,0,1,0,0,0,8440,63280,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,2,443,3116,443,3116,443,0,0,1380,7.568020213277817,10,0
58,2048,0,0,0,0,0,0,4,5,0,58,3,0,0,46543,23615,1,0,64,17,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,38,19741,0,0,0,0,0,0,0,1,0,0,0,0,19604,0,0,0,0,1,0,0,0,0,0,1,0,0,0,12,2,2,53,3077,53,0,0,3077,53,30,3.3050990021081765,4,0
52,2048,0,0,0,0,0,0,4,5,0,52,3,0,0,35499,16718,1,0,64,6,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,195222980,3592684148,8,0,4,0,0,0,0,1,0,0,0,7024,14448,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,3,443,56781,443,56781,443,0,0,0,0.0,4,0
292,2048,0,0,0,0,0,0,4,5,0,292,3,0,0,0,29088,1,0,4,17,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,272,19906,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2,2,1900,1900,0,0,1900,1900,264,5.4321055482205125,1,0
339,2048,0,0,0,0,0,0,4,5,0,339,3,0,0,35928,57753,1,0,64,6,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1399247015,2447822747,5,0,5,0,0,0,1,1,0,0,0,2920,7183,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,2,443,32831,443,32831,443,0,0,299,4.970873591972707,4,0
40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,36611,45048,1,0,64,6,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,2101137874,1140601360,5,0,4,0,0,0,0,1,0,0,0,8976,61269,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,3,80,56366,80,56366,80,0,0,0,0.0,4,0
40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,60733,22974,1,0,64,6,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1450413067,2798720605,5,0,4,0,0,0,0,1,0,0,0,8360,29610,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,2,80,34736,80,34736,80,0,0,0,0.0,4,0
60,2048,0,0,0,0,0,0,4,5,0,60,3,0,0,28303,16109,1,0,64,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1091823108,0,10,0,2,0,1,0,0,0,0,0,0,5840,23443,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,2,443,38660,443,38660,443,0,0,0,0.0,4,0
513,2048,0,0,0,0,0,0,4,5,0,513,3,0,0,0,33846,1,0,255,17,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,493,38246,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,10,0,0,9,9,2,2,5353,5353,0,0,5353,5353,485,5.4772045014106725,3,0
40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,0,20761,1,0,64,6,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,529684475,0,5,0,8,0,0,1,0,0,0,0,0,0,32631,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,3,443,52585,443,52585,443,0,0,0,0.0,4,0
40,2048,0,0,0,0,0,0,4,6,192,40,3,0,0,0,61336,1,0,1,2,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,16,2.216917186688699,16,0
40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,10720,10041,1,0,64,6,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,2233094224,3854695294,5,0,4,0,0,0,0,1,0,0,0,5680,11020,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,3,443,52346,443,52346,443,0,0,0,0.0,4,0
1420,2048,0,0,0,0,0,0,4,5,0,1420,3,0,0,2006,6787,1,0,64,6,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,2052768896,3465430172,5,0,4,0,0,0,0,1,0,0,0,8440,55660,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,3483,8443,3483,8443,0,0,1380,7.620410496914321,4,0
52,2048,0,0,0,0,0,0,4,5,0,52,3,0,0,37068,33216,1,0,64,6,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,1749225632,3578593060,8,0,4,0,0,0,0,1,0,0,0,3754,9645,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,80,3,80,58447,80,58447,0,0,0,0.0,4,0
60,2048,0,0,0,0,0,0,4,5,0,60,3,0,0,759,24801,1,0,63,6,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,1288079993,0,10,0,2,0,1,0,0,0,0,0,0,14600,65219,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,45291,8443,45291,8443,0,0,0,0.0,4,0
40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,56230,33139,1,0,64,6,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,3662579152,1282311373,5,0,4,0,0,0,0,1,0,0,0,4300,24715,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,3697,8443,3697,8443,0,0,0,0.0,10,0
919,2048,0,0,0,0,0,0,4,5,0,919,3,0,0,27386,42031,1,0,64,6,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,2297938463,1425252520,8,0,6,1,0,0,1,1,0,0,0,3754,40068,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,80,3,80,52335,80,52335,0,0,867,5.187385395230442,3,0
40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,22711,56743,1,0,64,6,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2268532354,127121770,5,0,4,0,0,0,0,1,0,0,0,2920,28703,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,3,80,55508,80,55508,80,0,0,0,0.0,4,0
52,2048,0,0,0,0,0,0,4,5,0,52,3,0,0,20160,50095,1,0,64,6,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3051588648,3839542821,8,0,4,0,0,0,0,1,0,0,0,3587,409,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,80,3,80,56886,80,56886,0,0,0,0.0,7,0
40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,40185,53795,1,0,64,6,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,3499869486,2739398806,5,0,4,0,0,0,0,1,0,0,0,5680,50183,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,3,443,59013,443,59013,443,0,0,0,0.0,4,0
52,2048,0,0,0,0,0,0,4,5,0,52,3,0,0,45336,6805,1,0,64,6,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1960097850,1943680776,8,0,4,0,0,0,0,1,0,0,0,2920,59764,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,3,80,50851,80,50851,80,0,0,0,0.0,4,0
52,2048,0,0,0,0,0,0,4,5,0,52,3,0,0,17847,64993,1,0,64,6,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1666930693,2130177970,8,0,4,0,0,0,0,1,0,0,0,2920,26275,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,2,80,36848,80,36848,80,0,0,0,0.0,4,0
155,2048,0,0,0,0,0,0,4,5,0,155,3,0,0,0,34343,1,0,255,17,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,135,986,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,9,9,2,2,5353,5353,0,0,5353,5353,127,4.751573395918192,12,0
40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,37538,42101,1,0,64,6,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3592158465,4115557494,5,0,4,0,0,0,0,1,0,0,0,8976,52723,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,2,80,34277,80,34277,80,0,0,6,-0.0,4,0
65,2048,0,0,0,0,0,0,4,5,0,65,3,0,0,28826,41293,1,0,64,17,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,45,64231,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,12,2,2,53,47357,53,0,0,47357,53,37,3.4858199193906434,7,0
60,2048,0,0,0,0,0,0,4,5,0,60,3,0,0,0,4741,1,0,64,6,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,1060300594,2140990194,10,0,3,0,1,0,0,1,0,0,0,28960,42916,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,80,2,80,39396,80,39396,0,0,0,0.0,4,0
52,2048,0,0,0,0,0,0,4,5,0,52,3,0,0,10309,47811,1,0,64,6,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,4217353996,1919500252,8,0,7,1,0,0,0,1,0,0,0,30485,31925,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,2,80,46468,80,46468,80,0,0,0,0.0,7,0
