pck_size,Ether_type,LLC_dsap,LLC_ssap,LLC_ctrl,EAPOL_version,EAPOL_type,EAPOL_len,IP_version,IP_ihl,IP_tos,IP_len,IP_flags,IP_Z,IP_MF,IP_id,IP_chksum,IP_DF,IP_frag,IP_ttl,IP_proto,IP_options,IP_add_count,ICMP_type,ICMP_code,ICMP_chksum,ICMP_id,ICMP_seq,ICMP_ts_ori,ICMP_ts_rx,ICMP_ts_tx,ICMP_ptr,ICMP_reserved,ICMP_length,ICMP_nexthopmtu,ICMP_unused,TCP_seq,TCP_ack,TCP_dataofs,TCP_reserved,TCP_flags,TCP_FIN,TCP_SYN,TCP_RST,TCP_PSH,TCP_ACK,TCP_URG,TCP_ECE,TCP_CWR,TCP_window,TCP_chksum,TCP_urgptr,TCP_options,UDP_len,UDP_chksum,DHCP_options,BOOTP_op,BOOTP_htype,BOOTP_hlen,BOOTP_hops,BOOTP_xid,BOOTP_secs,BOOTP_flags,BOOTP_sname,BOOTP_file,BOOTP_options,DNS_length,DNS_id,DNS_qr,DNS_opcode,DNS_aa,DNS_tc,DNS_rd,DNS_ra,DNS_z,DNS_ad,DNS_cd,DNS_rcode,DNS_qdcount,DNS_ancount,DNS_nscount,DNS_arcount,sport_class,dport_class,sport23,dport23,sport_bare,dport_bare,TCP_sport,TCP_dport,UDP_sport,UDP_dport,payload_bytes,entropy,Protocol,Label
72,2048,0,0,0,0,0,0,4,5,0,72,3,0,0,26857,43359,1,0,64,17,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,52,11705,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,13,2,3,53,58021,53,0,0,58021,53,44,3.8393358796567454,4,0
76,2048,0,0,0,0,0,0,4,5,0,76,2,0,0,10,14320,0,0,255,17,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,56,22714,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,123,123,123,123,0,0,123,123,48,1.2489065312289127,4,0
40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,29346,56950,1,0,64,6,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1272051183,258194582,5,0,4,0,0,0,0,1,0,0,0,5680,49880,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,3,443,56734,443,56734,443,0,0,0,0.0,4,0
437,2048,0,0,0,0,0,0,4,5,0,437,3,0,0,0,28836,1,0,4,17,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,417,38221,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,2,2,3078,1900,0,0,3078,1900,409,5.502076190287031,4,0
40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,61403,22171,1,0,64,6,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,162250275,4058803831,5,0,4,0,0,0,0,1,0,0,0,8440,53759,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,2,80,40960,80,40960,80,0,0,0,0.0,16,0
378,2048,0,0,0,0,0,0,4,5,0,378,3,0,0,0,28952,1,0,4,17,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,358,54704,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,3,2,56836,1900,0,0,56836,1900,350,5.525772312399178,4,0
55,2048,0,0,0,0,0,0,4,5,0,55,3,0,0,0,25640,1,0,64,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35,35620,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,2,69,3072,69,0,0,3072,69,27,3.778423503030126,4,0
40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,49148,32270,1,0,64,6,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,2112538455,592359458,5,0,4,0,0,0,0,1,0,0,0,8440,47327,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,3,80,49204,80,49204,80,0,0,0,0.0,4,0
60,2048,0,0,0,0,0,0,4,5,0,60,3,0,0,31244,5501,1,0,64,6,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,224698778,0,10,0,2,0,1,0,0,0,0,0,0,5840,30518,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,2,80,33767,80,33767,80,0,0,0,0.0,9,0
1067,2048,0,0,0,0,0,0,4,5,0,1067,3,0,0,646,26724,1,0,64,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1187413245,1432125425,5,0,5,0,0,0,1,1,0,0,0,17399,54880,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,2,443,42307,443,42307,443,0,0,1027,7.8065135542781245,8,0
40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,0,44447,1,0,64,6,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,3660034712,0,5,0,8,0,0,1,0,0,0,0,0,0,49802,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,3,443,53673,443,53673,443,0,0,0,0.0,4,0
48,2048,0,0,0,0,0,0,4,6,192,48,3,0,0,0,61328,1,0,1,2,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,24,2.625814583693912,4,0
1420,2048,0,0,0,0,0,0,4,5,0,1420,3,0,0,36139,8467,1,0,64,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,945762456,1549420449,5,0,4,0,0,0,0,1,0,0,0,8440,53713,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,3734,8443,3734,8443,0,0,1380,7.5627397281594675,4,0
60,2048,0,0,0,0,0,0,4,5,0,60,3,0,0,0,4741,1,0,64,6,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,3261553871,2314649811,10,0,3,0,1,0,0,1,0,0,0,28960,49051,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,80,3,80,60296,80,60296,0,0,0,0.0,4,0
52,2048,0,0,0,0,0,0,4,5,0,52,3,0,0,8125,2130,1,0,64,6,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,2879801076,3923046514,8,0,4,0,0,0,0,1,0,0,0,4288,33648,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,4931,8443,4931,8443,0,0,0,0.0,4,0
238,2048,0,0,0,0,0,0,4,5,0,238,2,0,0,287,35547,0,0,255,17,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,218,22066,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,3,80,49159,80,0,0,49159,80,210,6.765195966097634,4,0
238,2048,0,0,0,0,0,0,4,5,0,238,2,0,0,207,35627,0,0,255,17,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,218,17840,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,3,80,49158,80,0,0,49158,80,210,6.628267930373046,4,0
442,2048,0,0,0,0,0,0,4,5,0,442,3,0,0,0,28817,1,0,4,17,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,422,49667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,2,2,3085,1900,0,0,3085,1900,414,5.490234767002271,4,0
52,2048,0,0,0,0,0,0,4,5,0,52,3,0,0,20386,63201,1,0,64,6,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,3531461477,1286006636,8,0,4,0,0,0,0,1,0,0,0,3650,14049,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,2,80,43044,80,43044,80,0,0,0,0.0,4,0
86,2048,0,0,0,0,0,0,4,5,0,86,3,0,0,0,9684,1,0,64,17,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,66,34963,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,21918,21918,0,0,21918,21918,58,4.387563537969911,4,0
40,2048,0,0,0,0,0,0,4,6,192,40,3,0,0,0,61412,1,0,1,2,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,16,2.216917186688699,4,0
60,2048,0,0,0,0,0,0,4,5,0,60,3,0,0,0,4741,1,0,64,6,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,1665096227,926581115,10,0,3,0,1,0,0,1,0,0,0,28960,4909,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,80,3,80,57398,80,57398,0,0,0,0.0,4,0
457,2048,0,0,0,0,0,0,4,5,0,457,3,0,0,22969,46910,1,0,64,6,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,2798498741,1172568594,8,0,5,0,0,0,1,1,0,0,0,3755,19431,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,80,2,80,49030,80,49030,0,0,405,5.025879430901239,14,0
40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,60718,22989,1,0,64,6,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1450413067,2798679205,5,0,4,0,0,0,0,1,0,0,0,8360,5475,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,2,80,34736,80,34736,80,0,0,0,0.0,4,0
53,2048,0,0,0,0,0,0,4,5,0,53,2,0,0,10,42767,0,0,255,17,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33,19687,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,2,3,48899,49999,0,0,48899,49999,25,4.213660689688186,4,0
60,2048,0,0,0,0,0,0,4,5,0,60,3,0,0,0,4741,1,0,64,6,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,470933803,2069634323,10,0,3,0,1,0,0,1,0,0,0,28960,41859,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,80,3,80,50683,80,50683,0,0,0,0.0,4,0
52,2048,0,0,0,0,0,0,4,5,0,52,3,0,0,30127,40157,1,0,64,6,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,253155138,932719961,8,0,4,0,0,0,0,1,0,0,0,3754,9670,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,80,3,80,58827,80,58827,0,0,0,0.0,4,0
1420,2048,0,0,0,0,0,0,4,5,0,1420,3,0,0,18053,8861,1,0,64,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1643749403,1820888557,5,0,4,0,0,0,0,1,0,0,0,8440,36512,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,3754,8443,3754,8443,0,0,1380,7.578633603585012,4,0
60,2048,0,0,0,0,0,0,4,5,0,60,3,0,0,40047,12086,1,0,64,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2569082130,0,10,0,2,0,1,0,0,0,0,0,0,5840,43716,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,3,443,56814,443,56814,443,0,0,0,0.0,4,0
399,2048,0,0,0,0,0,0,4,5,0,399,3,0,0,0,34099,1,0,255,17,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,379,29856,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6,0,0,9,9,2,2,5353,5353,0,0,5353,5353,371,5.609836571744246,14,0
165,2048,0,0,0,0,0,0,4,5,0,165,3,0,0,0,29983,1,0,1,17,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,145,42882,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,2,2,47574,1900,0,0,47574,1900,137,5.260068765825436,7,0
83,2048,0,0,0,0,0,0,4,5,0,83,3,0,0,0,34380,1,0,255,17,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,63,62127,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,9,2,2,5353,5353,0,0,5353,5353,55,4.398489596961569,4,0
359,2048,0,0,0,0,0,0,4,5,0,359,3,0,0,0,34137,1,0,255,17,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,339,34356,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,9,9,2,2,5353,5353,0,0,5353,5353,331,5.449919165586552,4,0
1420,2048,0,0,0,0,0,0,4,5,0,1420,3,0,0,40334,63063,1,0,64,6,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1948818835,820914064,5,0,4,0,0,0,0,1,0,0,0,8440,63280,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,2,443,3116,443,3116,443,0,0,1380,7.568020213277817,10,0
40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,1237,14999,1,0,64,6,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1521377087,1068923594,5,0,4,0,0,0,0,1,0,0,0,8976,28788,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,2,80,44077,80,44077,80,0,0,0,0.0,4,0
52,2048,0,0,0,0,0,0,4,5,0,52,3,0,0,61409,56343,1,0,64,6,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,185909443,1469947729,8,0,4,0,0,0,0,1,0,0,0,7024,14249,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,3,443,56780,443,56780,443,0,0,0,0.0,4,0
292,2048,0,0,0,0,0,0,4,5,0,292,3,0,0,0,29088,1,0,4,17,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,272,19906,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2,2,1900,1900,0,0,1900,1900,264,5.4321055482205125,1,0
40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,21943,49451,1,0,64,6,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,1183202453,698717126,5,0,4,0,0,0,0,1,0,0,0,4300,2595,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,3958,8443,3958,8443,0,0,0,0.0,4,0
920,2048,0,0,0,0,0,0,4,5,0,920,3,0,0,30639,38777,1,0,64,6,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,640292668,1029180566,8,0,6,1,0,0,1,1,0,0,0,3754,47897,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,80,2,80,35565,80,35565,0,0,868,5.174886071447162,7,0
52,2048,0,0,0,0,0,0,4,5,0,52,3,0,0,8633,61651,1,0,64,6,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,2006992779,1028404958,8,0,4,0,0,0,0,1,0,0,0,3754,39814,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,80,2,80,32862,80,32862,0,0,0,0.0,4,0
60,2048,0,0,0,0,0,0,4,5,0,60,3,0,0,28303,16109,1,0,64,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1091823108,0,10,0,2,0,1,0,0,0,0,0,0,5840,23443,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,2,443,38660,443,38660,443,0,0,0,0.0,4,0
919,2048,0,0,0,0,0,0,4,5,0,919,3,0,0,20104,49313,1,0,64,6,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,2033117579,1810110319,8,0,6,1,0,0,1,1,0,0,0,3754,17726,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,80,2,80,33097,80,33097,0,0,867,5.187385395230442,14,0
347,2048,0,0,0,0,0,0,4,5,0,347,2,0,0,145,50313,0,0,255,17,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,327,21912,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5,0,0,9,9,2,2,5353,5353,0,0,5353,5353,319,4.913320792556868,4,0
72,2048,0,0,0,0,0,0,4,5,0,72,3,0,0,21942,48335,1,0,64,17,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,52,24495,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,12,2,2,53,45318,53,0,0,45318,53,44,3.720128777433189,4,0
202,2048,0,0,0,0,0,0,4,5,0,202,3,0,0,10721,9878,1,0,64,6,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,2233094224,3854695294,5,0,5,0,0,0,1,1,0,0,0,5680,45769,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,3,443,52346,443,52346,443,0,0,162,6.650660246762732,4,0
919,2048,0,0,0,0,0,0,4,5,0,919,3,0,0,17221,52196,1,0,64,6,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,2844327722,2156282280,8,0,6,1,0,0,1,1,0,0,0,3754,14504,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,80,3,80,57777,80,57777,0,0,867,5.177817001738836,7,0
53,2048,0,0,0,0,0,0,4,5,0,53,3,0,0,37071,33212,1,0,64,6,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,1749226177,3578593060,8,0,5,0,0,0,1,1,0,0,0,3754,50815,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,80,3,80,58447,80,58447,0,0,1,-0.0,4,0
52,2048,0,0,0,0,0,0,4,5,0,52,3,0,0,3096,63750,1,0,64,6,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,713707035,0,8,0,2,0,1,0,0,0,0,0,0,5840,32030,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,3427,8059,3427,8059,0,0,0,0.0,4,0
40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,53623,32508,1,0,64,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1827638193,3056201254,5,0,4,0,0,0,0,1,0,0,0,7060,23650,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,2,443,44757,443,44757,443,0,0,0,0.0,14,0
60,2048,0,0,0,0,0,0,4,5,0,60,3,0,0,30620,45393,1,0,63,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1164918467,0,10,0,2,0,1,0,0,0,0,0,0,65535,52633,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,2,443,38785,443,38785,443,0,0,0,0.0,4,0
244,2048,0,0,0,0,0,0,4,5,0,244,3,0,0,22712,56538,1,0,64,6,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2268532354,127121770,5,0,5,0,0,0,1,1,0,0,0,2920,17658,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,3,80,55508,80,55508,80,0,0,204,5.271468693129131,4,0
52,2048,0,0,0,0,0,0,4,5,0,52,3,0,0,20160,50095,1,0,64,6,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3051588648,3839542821,8,0,4,0,0,0,0,1,0,0,0,3587,409,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,80,3,80,56886,80,56886,0,0,0,0.0,7,0
40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,40185,53795,1,0,64,6,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,3499869486,2739398806,5,0,4,0,0,0,0,1,0,0,0,5680,50183,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,3,443,59013,443,59013,443,0,0,0,0.0,4,0
52,2048,0,0,0,0,0,0,4,5,0,52,3,0,0,45336,6805,1,0,64,6,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1960097850,1943680776,8,0,4,0,0,0,0,1,0,0,0,2920,59764,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,3,80,50851,80,50851,80,0,0,0,0.0,4,0
60,2048,0,0,0,0,0,0,4,5,0,60,3,0,0,37403,10103,1,0,64,6,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1302747307,0,10,0,2,0,1,0,0,0,0,0,0,29200,24927,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,2,80,33304,80,33304,80,0,0,0,0.0,8,0
69,2048,0,0,0,0,0,0,4,5,0,69,3,0,0,53798,16469,1,0,64,6,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,1166455636,1165023838,8,0,5,0,0,0,1,1,0,0,0,3754,15589,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,80,2,80,40662,80,40662,0,0,17,3.616874605956223,4,0
40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,37538,42101,1,0,64,6,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3592158465,4115557494,5,0,4,0,0,0,0,1,0,0,0,8976,52723,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,2,80,34277,80,34277,80,0,0,6,-0.0,4,0
103,2048,0,0,0,0,0,0,4,5,0,103,3,0,0,35521,8759,1,0,64,6,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1468327693,954197365,8,0,5,0,0,0,1,1,0,0,0,2920,58331,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,2,443,43739,443,43739,443,0,0,51,5.304682449772216,4,0
114,2048,0,0,0,0,0,0,4,5,0,114,3,0,0,5025,27137,1,0,64,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1704344317,3321383092,5,0,5,0,0,0,1,1,0,0,0,8440,44323,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,2,443,3885,443,3885,443,0,0,74,5.891753703408321,4,0
1076,2048,0,0,0,0,0,0,4,5,0,1076,3,0,0,10307,46789,1,0,64,6,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,4217352972,1919499380,8,0,5,0,0,0,1,1,0,0,0,29200,32150,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,2,80,46468,80,46468,80,0,0,1024,7.8051442801645665,7,0
552,2048,0,0,0,0,0,0,4,5,0,552,2,0,0,16,53996,0,0,255,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3069028241,3923836753,5,0,5,0,0,0,1,1,0,0,0,7329,44017,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,3,80,49154,80,49154,80,0,0,512,2.381649255946241,4,0
40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,758,51232,1,0,128,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1408119729,3812804918,5,0,4,0,0,0,0,1,0,0,0,4380,20565,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,3,2,50756,9292,50756,9292,0,0,6,-0.0,4,0
69,2048,0,0,0,0,0,0,4,5,0,69,3,0,0,48024,22243,1,0,64,6,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,2197055456,68032612,8,0,5,0,0,0,1,1,0,0,0,3754,52031,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,80,2,80,45262,80,45262,0,0,17,3.616874605956223,14,0
60,2048,0,0,0,0,0,0,4,5,0,60,3,0,0,0,4741,1,0,64,6,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,301857271,10282674,10,0,3,0,1,0,0,1,0,0,0,28960,28688,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,80,2,80,39964,80,39964,0,0,0,0.0,12,0
